"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990958044",2020,"990958044",252070,663831,-4.36418,55.844931,"Police Scotland","Serious",1,1,2020-06-16,"Tuesday",20:10:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-16 20:10:00
"2020990958054",2020,"990958054",322272,668003,-3.244612,55.898842,"Police Scotland","Serious",2,1,2020-06-17,"Wednesday",17:15:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-17 17:15:00
"2020990958070",2020,"990958070",359943,746340,-2.654138,56.607211,"Police Scotland","Slight",1,1,2020-06-10,"Wednesday",23:24:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-06-10 23:24:00
"2020990958079",2020,"990958079",264809,842898,-4.254911,57.456154,"Police Scotland","Serious",1,1,2020-06-17,"Wednesday",22:30:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-17 22:30:00
"2020990958127",2020,"990958127",229916,683150,-4.729754,56.011007,"Police Scotland","Slight",1,1,2020-06-15,"Monday",11:30:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",30,"Other junction","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-15 11:30:00
"2020990958272",2020,"990958272",254089,672415,-4.336592,55.922607,"Police Scotland","Slight",2,1,2020-06-17,"Wednesday",15:40:00,"East Dunbartonshire","S12000045","S12000045","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-17 15:40:00
"2020990958300",2020,"990958300",290644,679561,-3.754867,55.99649,"Police Scotland","Slight",1,1,2020-06-18,"Thursday",16:35:00,"Falkirk","S12000014","S12000014","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-18 16:35:00
"2020990958498",2020,"990958498",221974,644479,-4.831616,55.661101,"Police Scotland","Serious",1,1,2020-06-19,"Friday",13:35:00,"North Ayrshire","S12000021","S12000021","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-19 13:35:00
"2020990958560",2020,"990958560",231907,735013,-4.730813,56.477134,"Police Scotland","Slight",1,1,2020-06-19,"Friday",17:00:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-19 17:00:00
"2020990958613",2020,"990958613",281206,681066,-3.906762,56.007757,"Police Scotland","Slight",2,1,2020-06-20,"Saturday",11:45:00,"Falkirk","S12000014","S12000014","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-20 11:45:00
"2020990958659",2020,"990958659",269987,645413,-4.069467,55.68472,"Police Scotland","Serious",1,1,2020-06-20,"Saturday",23:21:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-20 23:21:00
"2020990958675",2020,"990958675",324648,673666,-3.208208,55.95009,"Police Scotland","Slight",2,1,2020-06-19,"Friday",17:22:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-19 17:22:00
"2020990958686",2020,"990958686",257072,664535,-4.284736,55.85276,"Police Scotland","Slight",1,1,2020-06-18,"Thursday",14:50:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","Pedestrian in carriageway - not injured","Urban","No","Data missing or out of range","-1",2020-06-18 14:50:00
"2020990958695",2020,"990958695",349083,732095,-2.828227,56.478193,"Police Scotland","Fatal",2,1,2020-06-21,"Sunday",13:30:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-21 13:30:00
"2020990958704",2020,"990958704",214950,593273,-4.909101,55.198971,"Police Scotland","Slight",1,1,2020-06-20,"Saturday",17:10:00,"South Ayrshire","S12000028","S12000028","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-06-20 17:10:00
"2020990958706",2020,"990958706",257761,666793,-4.274925,55.873236,"Police Scotland","Slight",2,1,2020-06-21,"Sunday",19:40:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Slip road","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-21 19:40:00
"2020990958710",2020,"990958710",274877,665033,-4.000756,55.862184,"Police Scotland","Slight",2,2,2020-06-19,"Friday",20:51:00,"North Lanarkshire","S12000050","S12000050","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-06-19 20:51:00
"2020990958725",2020,"990958725",273613,656109,-4.016788,55.781722,"Police Scotland","Slight",2,1,2020-06-21,"Sunday",13:55:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-06-21 13:55:00
"2020990958728",2020,"990958728",252199,663890,-4.362154,55.8455,"Police Scotland","Serious",3,2,2020-06-21,"Sunday",18:05:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-21 18:05:00
"2020990958740",2020,"990958740",251555,670066,-4.375815,55.900745,"Police Scotland","Slight",1,1,2020-06-21,"Sunday",07:40:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-21 07:40:00
"2020990958744",2020,"990958744",362584,741245,-2.610381,56.56166,"Police Scotland","Slight",2,1,2020-06-16,"Tuesday",05:35:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fog or mist","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-16 05:35:00
"2020990958817",2020,"990958817",320047,670807,-3.281015,55.923664,"Police Scotland","Serious",2,1,2020-06-21,"Sunday",12:00:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Urban","No","Data missing or out of range","-1",2020-06-21 12:00:00
"2020990959015",2020,"990959015",326413,672421,-3.179612,55.93918,"Police Scotland","Serious",2,1,2020-06-22,"Monday",06:22:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-22 06:22:00
"2020990959229",2020,"990959229",130374,850414,-6.497932,57.463575,"Police Scotland","Slight",1,1,2020-06-23,"Tuesday",08:30:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-06-23 08:30:00
"2020990959285",2020,"990959285",289676,648234,-3.757626,55.714935,"Police Scotland","Serious",2,2,2020-06-23,"Tuesday",10:48:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-06-23 10:48:00
"2020990959286",2020,"990959286",370223,864474,-2.50082,57.669134,"Police Scotland","Serious",1,2,2020-06-21,"Sunday",13:15:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-21 13:15:00
"2020990959313",2020,"990959313",252875,620103,-4.327916,55.452608,"Police Scotland","Slight",2,1,2020-06-06,"Saturday",18:11:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-06 18:11:00
"2020990959356",2020,"990959356",293037,679630,-3.716548,55.99765,"Police Scotland","Serious",1,1,2020-06-23,"Tuesday",18:45:00,"Falkirk","S12000014","S12000014","A",NA,"Dual carriageway",50,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-23 18:45:00
"2020990959618",2020,"990959618",284238,651667,-3.845589,55.744495,"Police Scotland","Slight",2,1,2020-06-24,"Wednesday",11:59:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-24 11:59:00
"2020990959666",2020,"990959666",330305,671772,-3.117153,55.933931,"Police Scotland","Slight",1,1,2020-06-24,"Wednesday",17:10:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-24 17:10:00
"2020990959689",2020,"990959689",302540,678410,-3.563811,55.988719,"Police Scotland","Serious",3,1,2020-06-24,"Wednesday",16:30:00,"West Lothian","S12000040","S12000040","A",NA,"Single carriageway",60,"Slip road","Give way or uncontrolled","Motorway",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-24 16:30:00
"2020990959699",2020,"990959699",279091,802260,-3.997186,57.095368,"Police Scotland","Fatal",2,2,2020-06-24,"Wednesday",12:04:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-24 12:04:00
"2020990959806",2020,"990959806",328057,669953,-3.15264,55.917259,"Police Scotland","Fatal",2,1,2020-06-25,"Thursday",08:30:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-25 08:30:00
"2020990959883",2020,"990959883",391034,807035,-2.149844,57.154084,"Police Scotland","Serious",2,1,2020-06-23,"Tuesday",18:30:00,"Aberdeen City","S12000033","S12000033","A",NA,"Dual carriageway",40,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-23 18:30:00
"2020990959917",2020,"990959917",278509,881025,-4.045909,57.802284,"Police Scotland","Serious",2,1,2020-06-25,"Thursday",12:43:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-25 12:43:00
"2020990959945",2020,"990959945",232237,612404,-4.649242,55.376865,"Police Scotland","Serious",2,1,2020-06-24,"Wednesday",19:00:00,"South Ayrshire","S12000028","S12000028","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-24 19:00:00
"2020990959959",2020,"990959959",310879,723528,-3.445352,56.395567,"Police Scotland","Serious",2,1,2020-06-25,"Thursday",20:05:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-25 20:05:00
"2020990959974",2020,"990959974",297452,675538,-3.644235,55.961864,"Police Scotland","Slight",2,1,2020-06-25,"Thursday",23:50:00,"West Lothian","S12000040","S12000040","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-25 23:50:00
"2020990959977",2020,"990959977",317850,672695,-3.316736,55.940252,"Police Scotland","Serious",1,1,2020-06-26,"Friday",02:02:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-26 02:02:00
"2020990960174",2020,"990960174",258235,664576,-4.266196,55.853472,"Police Scotland","Serious",1,1,2020-06-26,"Friday",15:00:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-26 15:00:00
"2020990960277",2020,"990960277",360911,679631,-2.62845,56.008006,"Police Scotland","Slight",2,2,2020-06-26,"Friday",18:45:00,"East Lothian","S12000010","S12000010","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-26 18:45:00
"2020990960324",2020,"990960324",255827,849480,-4.408358,57.512459,"Police Scotland","Slight",1,1,2020-06-27,"Saturday",20:45:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-06-27 20:45:00
"2020990960327",2020,"990960327",306848,593346,-3.465992,55.225517,"Police Scotland","Slight",1,2,2020-06-26,"Friday",23:05:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-06-26 23:05:00
"2020990960428",2020,"990960428",287083,643927,-3.7971,55.675658,"Police Scotland","Slight",1,1,2020-06-25,"Thursday",13:30:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Road surface defective","None","Rural","Yes","Data missing or out of range","-1",2020-06-25 13:30:00
"2020990960660",2020,"990960660",338275,637731,-2.98188,55.629212,"Police Scotland","Serious",1,1,2020-05-28,"Thursday",18:24:00,"Scottish Borders","S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-05-28 18:24:00
"2020990960723",2020,"990960723",249103,662998,-4.411057,55.836534,"Police Scotland","Slight",1,1,2020-06-29,"Monday",15:55:00,"Renfrewshire","S12000038","S12000038","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-29 15:55:00
"2020990960733",2020,"990960733",343033,731778,-2.926364,56.474652,"Police Scotland","Serious",2,1,2020-06-29,"Monday",16:25:00,"Dundee City","S12000042","S12000042","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-29 16:25:00
"2020990960743",2020,"990960743",258485,669276,-4.264662,55.895741,"Police Scotland","Slight",1,1,2020-06-29,"Monday",20:50:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-06-29 20:50:00
"2020990960762",2020,"990960762",293544,652908,-3.697912,55.757777,"Police Scotland","Serious",2,2,2020-06-29,"Monday",22:40:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-29 22:40:00
"2020990960790",2020,"990960790",325324,657999,-3.19306,55.809461,"Police Scotland","Serious",1,1,2020-06-25,"Thursday",19:29:00,"Midlothian","S12000019","S12000019","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-25 19:29:00
"2020990960848",2020,"990960848",310451,725219,-3.452862,56.410673,"Police Scotland","Slight",2,1,2020-06-29,"Monday",15:00:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-06-29 15:00:00
"2020990960897",2020,"990960897",253976,637359,-4.319627,55.607859,"Police Scotland","Slight",2,1,2020-06-27,"Saturday",17:00:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-27 17:00:00
"2020990961030",2020,"990961030",324531,671274,-3.20941,55.928585,"Police Scotland","Fatal",1,2,2020-06-30,"Tuesday",14:25:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-30 14:25:00
"2020990961032",2020,"990961032",229918,609821,-4.684226,55.352883,"Police Scotland","Slight",2,2,2020-06-30,"Tuesday",15:45:00,"South Ayrshire","S12000028","S12000028","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-06-30 15:45:00
"2020990961039",2020,"990961039",276306,652944,-3.972439,55.753999,"Police Scotland","Serious",3,3,2020-06-30,"Tuesday",17:55:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Dual carriageway",50,"Slip road","Give way or uncontrolled","Motorway",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-30 17:55:00
"2020990961064",2020,"990961064",255396,664257,-4.311337,55.849764,"Police Scotland","Slight",2,4,2020-06-30,"Tuesday",21:25:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-30 21:25:00
"2020990961071",2020,"990961071",260428,666916,-4.2324,55.87512,"Police Scotland","Serious",2,1,2020-06-30,"Tuesday",13:45:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-06-30 13:45:00
"2020990961119",2020,"990961119",342771,672367,-2.917775,55.940924,"Police Scotland","Serious",1,1,2020-06-30,"Tuesday",11:37:00,"East Lothian","S12000010","S12000010","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2020-06-30 11:37:00
"2020990961205",2020,"990961205",271885,698991,-4.064739,56.166299,"Police Scotland","Serious",2,1,2020-07-01,"Wednesday",07:50:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-01 07:50:00
"2020990961346",2020,"990961346",270139,666557,-4.077134,55.874614,"Police Scotland","Serious",3,3,2020-07-01,"Wednesday",20:40:00,"North Lanarkshire","S12000050","S12000050","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-01 20:40:00
"2020990961349",2020,"990961349",292921,697136,-3.725421,56.154834,"Police Scotland","Slight",1,1,2020-07-01,"Wednesday",19:30:00,"Clackmannanshire","S12000005","S12000005","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-01 19:30:00
