"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2022991176569",2022,"991176569",282061,571427,-3.846363,55.023351,"Police Scotland","Slight",2,1,2022-05-02,"Monday",15:40:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-02 15:40:00
"2022991176582",2022,"991176582",244724,640760,-4.468285,55.635528,"Police Scotland","Serious",1,1,2022-05-13,"Friday",00:43:00,NA,"S12000008","S12000008","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Other","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-13 00:43:00
"2022991176624",2022,"991176624",240036,676730,-4.563816,55.956876,"Police Scotland","Fatal",1,5,2022-05-09,"Monday",19:55:00,NA,"S12000039","S12000039","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-09 19:55:00
"2022991176745",2022,"991176745",326520,672200,-3.177838,55.937217,"Police Scotland","Slight",1,1,2022-05-12,"Thursday",13:20:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-12 13:20:00
"2022991176914",2022,"991176914",411307,846392,-1.812953,57.507586,"Police Scotland","Slight",2,3,2022-05-13,"Friday",14:00:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-05-13 14:00:00
"2022991177103",2022,"991177103",344327,676112,-2.893639,55.974757,"Police Scotland","Slight",1,1,2022-05-12,"Thursday",14:15:00,NA,"S12000010","S12000010","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","Roadworks","None","Rural","No","Data missing or out of range","-1",2022-05-12 14:15:00
"2022991177198",2022,"991177198",214377,694047,-4.986212,56.103024,"Police Scotland","Slight",2,1,2022-05-12,"Thursday",20:50:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2022-05-12 20:50:00
"2022991177243",2022,"991177243",234792,628212,-4.618374,55.519624,"Police Scotland","Slight",1,1,2022-05-15,"Sunday",00:05:00,NA,"S12000028","S12000028","A",NA,"Roundabout",50,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2022-05-15 00:05:00
"2022991177249",2022,"991177249",141556,848427,-6.309992,57.45231,"Police Scotland","Slight",1,2,2022-05-14,"Saturday",23:20:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","Any animal in carriageway (except ridden horse)","Rural","Yes","Data missing or out of range","-1",2022-05-14 23:20:00
"2022991177258",2022,"991177258",327475,667826,-3.161378,55.898071,"Police Scotland","Slight",2,1,2022-05-14,"Saturday",22:20:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-14 22:20:00
"2022991177340",2022,"991177340",238881,862445,-4.699506,57.623094,"Police Scotland","Fatal",2,1,2022-05-15,"Sunday",08:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-15 08:30:00
"2022991177408",2022,"991177408",258631,724439,-4.291637,56.391009,"Police Scotland","Serious",2,1,2022-05-14,"Saturday",16:00:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-14 16:00:00
"2022991177425",2022,"991177425",324359,726073,-3.227776,56.420789,"Police Scotland","Slight",2,1,2022-05-15,"Sunday",14:40:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-15 14:40:00
"2022991177505",2022,"991177505",237901,809219,-4.680786,57.145161,"Police Scotland","Slight",2,1,2022-05-14,"Saturday",16:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-14 16:30:00
"2022991177738",2022,"991177738",211831,708871,-5.037576,56.235026,"Police Scotland","Slight",3,3,2022-05-15,"Sunday",12:20:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-15 12:20:00
"2022991177809",2022,"991177809",201174,636059,-5.155682,55.577496,"Police Scotland","Slight",1,1,2022-05-15,"Sunday",01:03:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-15 01:03:00
"2022991177830",2022,"991177830",240643,636794,-4.53075,55.598606,"Police Scotland","Serious",1,1,2022-05-16,"Monday",14:30:00,NA,"S12000008","S12000008","A",NA,"Single carriageway",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-16 14:30:00
"2022991177920",2022,"991177920",328018,670909,-3.153519,55.925847,"Police Scotland","Slight",1,1,2022-05-16,"Monday",07:00:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-16 07:00:00
"2022991177975",2022,"991177975",218117,727402,-4.949108,56.403739,"Police Scotland","Serious",2,1,2022-05-15,"Sunday",21:10:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","Any animal in carriageway (except ridden horse)","Rural","Yes","Data missing or out of range","-1",2022-05-15 21:10:00
"2022991178119",2022,"991178119",325620,673946,-3.192723,55.952763,"Police Scotland","Slight",1,1,2022-05-17,"Tuesday",09:54:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-17 09:54:00
"2022991178184",2022,"991178184",258329,664563,-4.264704,55.853389,"Police Scotland","Slight",2,1,2022-05-17,"Tuesday",09:05:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-17 09:05:00
"2022991178215",2022,"991178215",280825,655449,-3.901587,55.777633,"Police Scotland","Serious",1,1,2022-05-12,"Thursday",22:50:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-12 22:50:00
"2022991178279",2022,"991178279",230689,643258,-4.69252,55.653262,"Police Scotland","Slight",1,2,2022-05-16,"Monday",19:30:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-16 19:30:00
"2022991178301",2022,"991178301",230163,683652,-4.726134,56.015608,"Police Scotland","Slight",2,1,2022-05-17,"Tuesday",16:20:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","Roadworks","None","Urban","Yes","Data missing or out of range","-1",2022-05-17 16:20:00
"2022991178363",2022,"991178363",278470,609594,-3.918916,55.365259,"Police Scotland","Slight",2,1,2022-05-15,"Sunday",14:10:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-15 14:10:00
"2022991178754",2022,"991178754",343086,718567,-2.922622,56.355996,"Police Scotland","Slight",2,1,2022-05-18,"Wednesday",13:10:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-18 13:10:00
"2022991178787",2022,"991178787",251779,663898,-4.368875,55.84545,"Police Scotland","Serious",1,1,2022-05-12,"Thursday",17:00:00,NA,"S12000038","S12000038","A",NA,"Dual carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-05-12 17:00:00
"2022991178826",2022,"991178826",333922,670650,-3.058991,55.924369,"Police Scotland","Slight",2,1,2022-04-08,"Friday",19:15:00,NA,"S12000010","S12000010","A",NA,"Roundabout",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Auto traffic signal - out","None","Rural","Yes","Data missing or out of range","-1",2022-04-08 19:15:00
"2022991179138",2022,"991179138",261625,554029,-4.157407,54.861852,"Police Scotland","Slight",2,2,2022-04-29,"Friday",12:15:00,NA,"S12000006","S12000006","A",NA,"Dual carriageway",60,"Slip road","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-04-29 12:15:00
"2022991179265",2022,"991179265",184440,781580,-5.539047,56.875382,"Police Scotland","Serious",2,1,2022-05-19,"Thursday",11:10:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-19 11:10:00
"2022991179339",2022,"991179339",364694,677623,-2.567516,55.990266,"Police Scotland","Slight",3,4,2022-05-19,"Thursday",15:51:00,NA,"S12000010","S12000010","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-19 15:51:00
"2022991179355",2022,"991179355",292158,849609,-3.802337,57.52375,"Police Scotland","Serious",1,1,2022-05-19,"Thursday",18:14:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-19 18:14:00
"2022991179399",2022,"991179399",350584,614947,-2.782335,55.42592,"Police Scotland","Serious",1,1,2022-05-19,"Thursday",10:25:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",20,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-19 10:25:00
"2022991179409",2022,"991179409",293227,640922,-3.698292,55.650063,"Police Scotland","Slight",1,1,2022-05-19,"Thursday",13:40:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-19 13:40:00
"2022991179411",2022,"991179411",364299,833434,-2.595551,57.389919,"Police Scotland","Serious",7,3,2022-05-19,"Thursday",07:50:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Previous accident","Rural","Yes","Data missing or out of range","-1",2022-05-19 07:50:00
"2022991179609",2022,"991179609",342005,737861,-2.944403,56.529179,"Police Scotland","Slight",2,1,2022-05-20,"Friday",10:00:00,NA,"S12000041","S12000041","A",NA,"Dual carriageway",70,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-20 10:00:00
"2022991179657",2022,"991179657",262442,665462,-4.199512,55.862652,"Police Scotland","Slight",2,1,2022-05-17,"Tuesday",07:20:00,NA,"S12000049","S12000049","A",NA,"Slip road",30,"Slip road","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-05-17 07:20:00
"2022991179703",2022,"991179703",244153,636540,-4.474957,55.597463,"Police Scotland","Slight",2,1,2022-05-20,"Friday",13:49:00,NA,"S12000008","S12000008","A",NA,"Roundabout",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-20 13:49:00
"2022991179736",2022,"991179736",252405,679129,-4.367208,55.982373,"Police Scotland","Serious",2,2,2022-05-19,"Thursday",19:45:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-19 19:45:00
"2022991179741",2022,"991179741",342515,731107,-2.93462,56.468572,"Police Scotland","Slight",2,3,2022-05-20,"Friday",14:55:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-20 14:55:00
"2022991179774",2022,"991179774",184671,714815,-5.479771,56.276808,"Police Scotland","Serious",1,1,2022-05-20,"Friday",17:35:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-20 17:35:00
"2022991179876",2022,"991179876",335277,731692,-3.052221,56.472887,"Police Scotland","Slight",2,1,2022-05-21,"Saturday",12:29:00,NA,"S12000042","S12000042","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-21 12:29:00
"2022991179899",2022,"991179899",328977,667106,-3.137174,55.891827,"Police Scotland","Serious",1,1,2022-05-20,"Friday",21:30:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-20 21:30:00
"2022991179920",2022,"991179920",373158,848665,-2.449862,57.527339,"Police Scotland","Serious",1,1,2022-05-20,"Friday",15:40:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-20 15:40:00
"2022991179950",2022,"991179950",278802,963738,-4.083984,58.544788,"Police Scotland","Slight",1,1,2022-05-20,"Friday",23:55:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2022-05-20 23:55:00
"2022991180075",2022,"991180075",203818,761352,-5.20611,56.702547,"Police Scotland","Slight",2,1,2022-05-22,"Sunday",13:47:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-22 13:47:00
"2022991180129",2022,"991180129",257769,664624,-4.273673,55.853772,"Police Scotland","Slight",2,1,2022-05-21,"Saturday",21:20:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-21 21:20:00
"2022991180159",2022,"991180159",251934,669996,-4.369736,55.90024,"Police Scotland","Slight",2,1,2022-05-11,"Wednesday",23:10:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-11 23:10:00
"2022991180511",2022,"991180511",324909,672958,-3.203831,55.943777,"Police Scotland","Serious",2,1,2022-05-23,"Monday",16:10:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",20,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-05-23 16:10:00
"2022991180514",2022,"991180514",257831,664618,-4.272681,55.853736,"Police Scotland","Slight",1,1,2022-05-20,"Friday",12:06:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by other authorised person","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-20 12:06:00
"2022991180817",2022,"991180817",326005,673413,-3.186413,55.948034,"Police Scotland","Slight",2,1,2022-05-21,"Saturday",11:00:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-05-21 11:00:00
"2022991180993",2022,"991180993",252061,663542,-4.364181,55.84234,"Police Scotland","Slight",1,1,2022-05-04,"Wednesday",15:10:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-04 15:10:00
"2022991181060",2022,"991181060",285538,682812,-3.838079,56.024498,"Police Scotland","Serious",2,2,2022-05-20,"Friday",10:12:00,NA,"S12000014","S12000014","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-20 10:12:00
"2022991181198",2022,"991181198",344788,721963,-2.895799,56.386705,"Police Scotland","Slight",1,1,2022-05-25,"Wednesday",08:50:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-25 08:50:00
"2022991181307",2022,"991181307",278733,693785,-3.95217,56.121353,"Police Scotland","Slight",2,1,2022-05-18,"Wednesday",07:25:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Rural","No","Data missing or out of range","-1",2022-05-18 07:25:00
"2022991181425",2022,"991181425",391981,807423,-2.134198,57.157604,"Police Scotland","Slight",2,1,2022-03-28,"Monday",09:30:00,NA,"S12000033","S12000033","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-03-28 09:30:00
"2022991181811",2022,"991181811",289811,823170,-3.829628,57.285815,"Police Scotland","Fatal",1,2,2022-05-26,"Thursday",17:36:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-26 17:36:00
"2022991181825",2022,"991181825",272629,664858,-4.036577,55.860029,"Police Scotland","Slight",2,1,2022-05-24,"Tuesday",06:55:00,NA,"S12000050","S12000050","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-05-24 06:55:00
"2022991181862",2022,"991181862",400043,839903,-2.000935,57.449436,"Police Scotland","Serious",1,3,2022-05-01,"Sunday",02:26:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-01 02:26:00
"2022991181967",2022,"991181967",285915,574009,-3.787144,55.047441,"Police Scotland","Slight",1,1,2022-05-08,"Sunday",02:58:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-08 02:58:00
"2022991182126",2022,"991182126",361280,861501,-2.650242,57.641766,"Police Scotland","Serious",2,1,2022-05-26,"Thursday",17:28:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-26 17:28:00
"2022991182145",2022,"991182145",354964,815501,-2.747553,57.228014,"Police Scotland","Serious",2,1,2022-05-27,"Friday",10:40:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-05-27 10:40:00
